"province_name","ageclass","mof_exist","ebmn_exist","dla_elderly","dla_disabled","MPI_poor","MPI_health","MPI_education","MPI_income","MPI_living","MPI_accessibility","population"
"กระบี่","ผู้สูงอายุ",0,1,"N","N","Y","N","N","Y","Y","N",40
"กระบี่","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","N","Y","N",19
"กระบี่","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","Y","N","N",9
"กระบี่","เด็ก",0,1,"N","Y","Y","Y","Y","N","Y","N",4
"กระบี่","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","Y","N","N",4
"กระบี่","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","N","Y","Y",3
"กระบี่","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","Y","Y","N",3
"กระบี่","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","N","Y","N",2
"กระบี่","ผู้ใหญ่",1,1,"Y","N","Y","Y","Y","Y","N","N",1
"กระบี่","ผู้สูงอายุ",1,0,"Y","N","NA","NA","NA","NA","NA","NA",3646
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","N","Y","Y","N","N",134
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","N","N","N",18
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","N","Y","N",137
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","N","Y","N","N","Y","Y","N",8
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","N","N","Y",5
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","N","N","N",16
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","N","Y","Y","N","N","Y","N",7
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","N","N","Y","N","Y",1
"เพชรบูรณ","เด็ก",0,1,"N","Y","Y","N","Y","Y","Y","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","N","N","N","N","N","N","N",3702
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","N","Y","N",653
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","N","Y","N","Y","N",223
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","Y","N","N",134
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","N","N","N",36
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","N","Y","N",251
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","N","Y","Y","N",96
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","N","N","N",82
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","N","N","N",49
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","N","N","N","N","Y",3
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","Y","N","N",6
"เพชรบูรณ","เด็ก",0,1,"N","Y","Y","N","Y","N","N","N",35
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","Y","Y","N",9
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","Y","Y","N","Y","N","N","N",3
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","N","Y","N",15
"เพชรบูรณ","เด็ก",0,1,"Y","N","N","N","N","N","N","N",6
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","Y","Y","N","N","N","Y","N",1
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","Y","Y","N","N","N",1
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"Y","N","N","N","N","N","N","N",1
"เพชรบูรณ","เด็กอ่อน",0,1,"N","N","Y","N","Y","Y","Y","N",1
"เพชรบูรณ","ผู้ใหญ่",1,0,"N","Y","NA","NA","NA","NA","NA","NA",1303
"เพชรบูรณ","ผู้ใหญ่",1,0,"Y","N","NA","NA","NA","NA","NA","NA",126
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","N","N","Y","N","N",5107
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","Y","N","N",44
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","Y","N","N",36
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","N","Y","Y","Y","N",37
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","Y","N","N",6
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","Y","Y","Y","N","N",1
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","Y","Y","Y","N","Y","N","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","Y","Y","N",1
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","N","Y","Y","Y","N","Y","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","Y","Y","N","Y","Y","N","N",1
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","N","N","N","N","N","N","N",3205
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","Y","N","N","N","N",1300
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","N","Y","N","N",1432
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","N","N","Y","N","N",252
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","Y","N","Y","N",105
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","N","N","N","N","Y",11
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","N","N","Y","Y","N",18
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","Y","Y","Y","Y","N",15
"เพชรบูรณ","เด็ก",0,1,"N","Y","Y","N","Y","Y","N","N",5
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","Y","Y","N",4
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","N","Y","N",6
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","Y","Y","N","N","N","Y","N",2
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","Y","N","Y","N",2
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","Y","Y","N","N",2
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","N","Y","N","Y","N","Y","N",1
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","Y","Y","N","Y","Y","N","N",1
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","N","Y","N",415
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","N","N","N",516
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","Y","Y","N",45
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","Y","N","N",14
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","N","N","N",65
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","Y","Y","N","Y","N",15
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","N","Y","Y","Y","N",47
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","Y","N","N",32
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","Y","N","N",8
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","Y","Y","Y","N",2
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","N","Y","N",6
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","Y","N","N","N",1
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","Y","Y","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","N","N",103
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","N","N","N",114
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","N","N",2547
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","N","Y","N","Y","N","N","N",12
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","Y","N","N",221
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","N","Y","N","N","N","Y","N",109
"เพชรบูรณ","เด็ก",0,1,"N","Y","Y","N","N","Y","N","N",18
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","Y","Y","N","Y","N","N","N",1
"เพชรบูรณ","เด็ก",0,1,"N","Y","Y","N","Y","N","Y","N",3
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","Y","Y","N","N","Y","N","N",8
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","N","Y","Y","N","N","N","N",3
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","N","Y","Y","Y","N","N","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","Y","Y","Y","N","N",2
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","N","N",504
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","Y","N","N",68
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","N","N","N","Y","N",233
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","Y","N",200
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","N","N","N",27
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","Y","N","N",6
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","Y","Y","N",2
"เพชรบูรณ","เด็ก",0,1,"N","Y","Y","N","N","N","Y","N",28
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","Y","Y","N","N","Y","N","N",3
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","N","N","N",13
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","N","Y","Y","N","Y",1
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","N","N","N","N","N","N",6220
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","Y","Y","N",30
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","N","Y","N",40
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","N","N","N","Y",7
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","N","Y","N",8
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","N","Y","N",18
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","Y","Y","N",13
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","Y","Y","N","N","N",4
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","N","N","N",6
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","N","Y",1
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","Y","Y","N","N",2
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","N","Y","N",3
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","Y","Y","Y","N","N","N","N",1
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","Y","Y","N",1
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","Y","N","N",1539
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","N","Y","N","N","Y","N","N",33
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","N","N","N","N","N","N","N",1013
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","Y","Y","N","N",115
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","Y","N","N","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","Y","N","N",24
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","Y","N","N","N","N","N","N",40
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","N","Y","N",43
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","Y","N","Y","N",2
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","Y","N","Y","Y",2
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","Y","Y","N",3
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","N","Y","Y",2
"เพชรบูรณ","เด็กอ่อน",0,1,"N","N","Y","N","N","Y","Y","Y",1
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","Y","Y","N",2
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","Y","Y","Y","N","N","Y","N",1
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","N","N","N",331
"เพชรบูรณ","เด็กอ่อน",0,1,"N","N","Y","N","N","Y","N","N",121
"เพชรบูรณ","เด็กอ่อน",0,1,"N","N","Y","N","Y","N","N","N",90
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","N","Y","N",10
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","Y","N","N",9
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","Y","N","N",2
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","Y","Y","N","N","Y","N","N",7
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","Y","Y","N","Y","N","N","N",3
"เพชรบูรณ","เด็กอ่อน",0,1,"N","N","Y","Y","Y","N","N","N",1
"เพชรบูรณ","ผู้สูงอายุ",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",1119
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","N","N","N","N","N","N",298866
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","N","N","N","N","N","N",45968
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","N","Y","N",2236
"เพชรบูรณ","เด็ก",0,1,"N","Y","N","N","N","N","N","N",641
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","N","N","N","Y","N",274
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","N","Y","N","Y","N",133
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","N","N","N",212
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","N","Y","Y","Y",1
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","Y","Y","N",6
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","N","N","N",35
"เพชรบูรณ","เด็ก",0,1,"N","Y","Y","Y","Y","N","N","N",1
"เพชรบูรณ","เด็กอ่อน",0,1,"N","N","Y","Y","N","N","N","N",32
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","N","N","Y","N","Y",2
"เพชรบูรณ","ผู้สูงอายุ",1,1,"N","Y","Y","Y","N","N","N","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","Y","Y","N","Y","N",1
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","N","N",356
"เพชรบูรณ","เด็กอ่อน",0,1,"N","N","Y","N","N","N","Y","N",263
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","Y","N","Y","N","N",121
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","N","N","N",137
"เพชรบูรณ","เด็ก",0,1,"N","N","Y","Y","Y","Y","N","N",12
"เพชรบูรณ","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","N","Y","N",3
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","Y","N","N",12
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","N","N","N",12
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","N","Y","N",31
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","Y","N","Y",1
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","N","Y","N",2
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","Y","Y","N",4
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","N","Y","Y","Y","N","N","N",1
"เพชรบูรณ","ผู้ใหญ่",1,0,"N","N","NA","NA","NA","NA","NA","NA",30047
"เพชรบูรณ","ผู้สูงอายุ",1,0,"N","N","NA","NA","NA","NA","NA","NA",2061
"เพชรบูรณ","เด็ก",0,1,"N","N","N","N","N","N","N","N",75325
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","N","N","N","N","N","N",3420
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","N","N",607
"เพชรบูรณ","เด็กอ่อน",0,1,"N","Y","N","N","N","N","N","N",16
"เพชรบูรณ","ผู้ใหญ่",1,1,"N","N","Y","Y","N","Y","Y","N",32
"เพชรบูรณ","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","Y","Y","N",18
"เพชรบูรณ","ผู้ใหญ่",0,1,"Y","N","Y","N","Y","Y","N","N",2
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","Y","N",4
"เพชรบูรณ","ผู้ใหญ่",1,1,"Y","N","Y","N","Y","N","Y","N",3
"เพชรบูรณ","ผู้สูงอายุ",0,1,"N","Y","Y","N","N","N","Y","N",2
"เพชรบูรณ","เด็กอ่อน",0,1,"N","Y","Y","N","Y","N","N","N",1
"เพชรบูรณ","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","N","Y","N",3
"เพชรบูรณ","เด็กก่อนวัยเรียน",0,1,"Y","Y","N","N","N","N","N","N",1
